,userId,movieId,rating,timestamp
13373379,86529,71535,3.5,1492463381
13373381,86529,72011,4.5,1492465786
13373475,86529,132796,3.5,1492465284
13373495,86529,160954,2.5,1492465751
13373830,86534,55820,4.0,1553478426
13373935,86534,109487,4.0,1553478341
13374104,86536,71535,5.0,1283017125
13374694,86545,71535,4.0,1537663126
13374718,86545,90249,3.5,1537661664
13374739,86545,109487,4.5,1537662568
13376026,86550,109487,4.0,1431730023
13376286,86553,66097,4.0,1572387767
13376298,86553,71535,5.0,1572365625
13376326,86553,109487,5.0,1572363111
13376339,86553,122890,5.0,1572362704
13376368,86553,162578,5.0,1572364747
13377756,86563,55820,5.0,1468357649
13377794,86563,66097,4.0,1468357121
13377810,86563,71535,3.5,1469219581
13377823,86563,74154,2.0,1469584343
13377947,86563,109487,5.0,1468356490
13377993,86563,134368,4.0,1468357064
13378023,86563,162578,4.0,1473120828
13378098,86563,192283,3.0,1560696267
13378446,86568,71535,5.0,1541323441
13378470,86568,109487,5.0,1541323330
13378777,86570,71535,3.5,1554129268
13378831,86570,109487,3.5,1541280204
13378968,86571,90249,4.0,1570892890
13378977,86571,109487,5.0,1570893512
13380082,86572,71535,4.0,1360541598
13380128,86572,96832,4.5,1360547300
13380276,86574,55820,5.0,1524777841
13380289,86574,109487,5.0,1524777998
13381360,86578,47423,5.0,1316370135
13381390,86578,55820,5.0,1323717960
13381411,86578,66097,3.5,1545797361
13381442,86578,78039,4.5,1543978177
13381480,86578,90057,5.0,1422242802
13381485,86578,90474,5.0,1543978446
13381536,86578,109487,2.5,1422242217
13381641,86578,192561,0.5,1545795886
13383384,86580,66097,4.0,1337619058
13383406,86580,72011,4.0,1337618222
13383725,86586,55820,5.0,1239028658
13383845,86588,109487,4.0,1451070818
13384049,86591,109487,5.0,1434897886
13384101,86592,99007,4.0,1519357443
13384121,86592,115147,4.0,1519357331
13384132,86592,160954,5.0,1519356940
13384865,86595,55820,4.5,1487266987
13384893,86595,66097,4.0,1487267393
13384909,86595,71535,3.0,1487264757
13384927,86595,80831,4.5,1487267153
13384936,86595,86298,2.0,1487266629
13384950,86595,90249,2.0,1487266338
13385025,86595,122890,1.5,1487266212
13385604,86604,109487,5.0,1546310326
13385620,86604,192283,4.0,1546309285
13386357,86609,55820,5.0,1450447464
13387044,86613,71535,4.0,1455110435
13387070,86613,109487,4.5,1455005894
13387094,86613,134680,4.0,1455205068
13387315,86616,66097,3.0,1483355771
13387325,86616,72011,4.0,1483287388
13387357,86616,99007,2.0,1487184220
13387372,86616,110718,3.5,1483578382
13388006,86620,47423,2.5,1506152439
13388041,86620,55820,3.5,1244692644
13388086,86620,71535,2.0,1506150730
13388087,86620,72011,3.5,1506857918
13389755,86625,55820,4.0,1266834913
13389790,86625,71535,4.0,1268596242
13391205,86629,55820,4.0,1212990144
13391264,86629,72011,3.5,1284347672
13391397,86630,55820,5.0,1348712068
13391406,86630,66097,4.0,1348711434
13391414,86630,71535,4.0,1348710547
13391415,86630,72011,4.0,1348712155
13393198,86637,72011,5.0,1330454899
13393674,86640,55820,4.0,1299734369
13393724,86640,71535,4.0,1472490410
13395101,86643,55820,3.5,1282718993
13395282,86644,55820,5.0,1451691487
13395303,86644,71535,3.0,1451930153
13395325,86644,109487,4.5,1451690892
13396006,86650,72011,2.5,1477001279
13396018,86650,109487,1.5,1476822301
13397638,86654,47423,3.0,1354653925
13397950,86654,71535,3.5,1315389301
13397960,86654,72011,3.5,1349209073
13397984,86654,74154,3.0,1362251468
13398169,86654,99007,3.5,1371498649
13398570,86660,109487,5.0,1520894082
13398873,86662,55820,3.5,1364015463
13399069,86664,55820,3.0,1434660682
13399092,86664,71535,3.0,1435160730
13399231,86665,55820,4.5,1501253520
13399261,86665,109487,5.0,1501252838
13399412,86667,55820,3.5,1570373856
13399434,86667,72011,4.0,1570374262
13399440,86667,78039,3.0,1570375253
13399803,86672,85510,3.5,1376359647
13400248,86680,55820,4.5,1288227484
13402507,86697,66097,4.0,1571773466
13402591,86697,99007,3.5,1571773465
13402613,86697,109487,3.5,1571773469
13403225,86698,55820,5.0,1276452693
13403306,86699,109487,5.0,1526481506
13403360,86701,72011,3.5,1469561079
13403525,86704,55820,5.0,1560639778
13403570,86704,109487,5.0,1560639707
13404463,86711,55820,4.5,1230414994
13404756,86712,55820,5.0,1402355997
13405770,86718,109487,3.0,1489966584
13405792,86718,162578,3.0,1489966202
13406567,86719,66097,4.0,1521562665
13406600,86719,71535,4.5,1520963081
13406666,86719,85510,3.5,1523915081
13406668,86719,86298,4.0,1523286869
13406763,86719,99007,4.0,1520963154
13406826,86719,109487,4.5,1520946582
13406865,86719,116977,3.0,1521501911
13406881,86719,122890,4.5,1521403960
13406904,86719,132796,4.0,1525041563
13406909,86719,134368,4.5,1521479454
13406968,86719,162578,4.5,1521418179
13409194,86729,109487,3.5,1472538033
13409431,86734,109487,5.0,1432628738
13409793,86735,55820,4.0,1480473131
13409840,86735,78039,4.0,1481817172
13409853,86735,85510,2.5,1480744310
13409872,86735,90057,4.5,1481816841
13409886,86735,96832,5.0,1480715836
13409918,86735,109487,4.0,1480473379
13412646,86742,47423,4.5,1171829129
13412719,86742,55820,4.5,1236802357
13412793,86742,71535,1.0,1267888238
13412795,86742,72011,4.0,1264960627
13412832,86742,78039,5.0,1305427513
13412911,86742,90057,2.5,1329625222
13413003,86744,109487,5.0,1446571831
13413014,86744,116977,2.5,1446571962
13413050,86744,132796,2.5,1446571948
13413054,86744,134368,3.0,1446572053
13413532,86745,47423,3.5,1565996363
13413586,86745,55820,4.5,1561533294
13413640,86745,66097,4.0,1565991938
13413673,86745,71535,4.0,1561533151
13413676,86745,72011,3.5,1565991950
13413704,86745,78039,5.0,1565999619
13413728,86745,81711,3.0,1565995732
13413746,86745,86298,2.5,1565994194
13413774,86745,90057,5.0,1565999510
13413775,86745,90249,3.0,1565993260
13413819,86745,96832,4.0,1565995283
13413837,86745,101973,3.5,1565995867
13413897,86745,109487,5.0,1561533293
13413948,86745,116977,2.0,1565992745
13413998,86745,134368,3.0,1565994486
13414272,86747,71535,3.5,1417893615
13414288,86747,109487,2.0,1417893699
13414383,86748,55820,4.0,1542050881
13414394,86748,71535,3.5,1542050944
13414405,86748,109487,3.5,1542050816
13415111,86749,55820,4.0,1536762182
13415157,86749,66097,3.0,1536608448
13415183,86749,71535,4.0,1536592755
13415235,86749,85510,3.5,1536765447
13415238,86749,86298,3.0,1536849491
13415254,86749,90249,2.0,1536768579
13415293,86749,99007,4.0,1536597646
13415336,86749,109487,4.0,1536595535
13415602,86751,109487,4.0,1451542688
13415983,86756,80831,1.5,1537853924
13416007,86756,99007,5.0,1538546371
13416269,86757,55820,4.5,1245877671
13416313,86758,66097,2.5,1497731191
13416339,86758,71535,3.5,1497731410
13416341,86758,72011,3.5,1497731146
13416357,86758,78039,4.0,1497731324
13416390,86758,85510,3.5,1497731504
13416393,86758,86298,2.5,1497731558
13416409,86758,90249,2.5,1497731294
13416437,86758,109487,5.0,1497731649
13417367,86760,55820,4.0,1236036305
13417486,86761,78088,4.5,1387889027
13419115,86765,47423,3.0,1219154717
13419184,86765,55820,4.0,1254445220
13419315,86765,72011,3.5,1263515594
13419337,86765,74154,2.5,1282916630
13419354,86765,78039,4.5,1294055579
13419355,86765,78088,4.0,1295323710
13419820,86768,109487,4.0,1529922789
13420886,86773,71535,4.0,1527464651
13421476,86774,55820,5.0,1198469141
13421956,86779,66097,4.0,1373225506
13422032,86780,47423,2.0,1540671863
13422097,86780,109487,5.0,1537388126
13422127,86780,134332,5.0,1551970885
13422411,86783,55820,3.5,1218414970
13422966,86785,66097,4.0,1240255511
13423712,86788,72011,4.5,1494963078
13423721,86788,74154,4.0,1546291189
13423842,86788,109487,4.5,1510697298
13424398,86789,55820,4.5,1445279554
13424426,86789,66097,2.5,1422091606
13424441,86789,71535,3.0,1420356521
13424455,86789,78088,3.0,1486581755
13424544,86789,109487,3.0,1565136521
13424579,86789,116977,2.5,1445478949
13424603,86789,132796,0.5,1499590470
13424606,86789,134368,2.5,1445478321
13425360,86798,66097,3.5,1462661767
13425366,86798,71535,2.0,1462661730
13425389,86798,109487,4.5,1462661604
13425430,86799,109487,5.0,1486942862
13426264,86802,109487,5.0,1486704223
13426867,86809,109487,5.0,1485039010
13427425,86816,80831,4.5,1325835793
13427749,86818,109487,3.0,1539418606
13427768,86818,116977,3.0,1567422285
13427825,86818,183619,3.5,1563185575
13427952,86820,55820,4.5,1566679115
13427969,86820,109487,5.0,1566678710
13428002,86821,109487,3.0,1511563244
13428208,86824,71535,3.0,1464906588
13428241,86824,109487,4.0,1464906861
13428420,86825,109487,2.0,1431826545
13429559,86828,55272,3.0,1548564065
13429565,86828,55820,4.5,1546157712
13429600,86828,63222,3.5,1548570858
13429655,86828,75813,4.0,1548612241
13429658,86828,78088,3.0,1548561192
13429720,86828,90057,4.0,1548313860
13429743,86828,95058,3.5,1548612287
13429754,86828,96832,4.0,1548569774
13429808,86828,109487,4.0,1546157827
13432665,86844,55820,3.5,1202734438
13432699,86844,66097,3.0,1320760060
13432720,86844,71535,3.5,1554786481
13432784,86844,95058,2.5,1355755043
13432809,86844,109487,4.0,1554785197
13433092,86846,55820,5.0,1494378626
13433143,86846,71535,5.0,1494378646
13433145,86846,72011,5.0,1494461493
13433172,86846,85510,4.0,1494378286
13433195,86846,90249,4.0,1494378284
13433217,86846,99007,4.5,1494460851
13433247,86846,109487,5.0,1494377249
13433272,86846,122890,4.0,1494379013
13434241,86854,109487,0.5,1508293396
13434735,86861,55820,3.0,1498123167
13434783,86861,99007,4.5,1497981595
13434795,86861,109487,5.0,1499016494
13434839,86862,71535,3.5,1439824391
13434873,86862,109487,4.5,1439797798
13435368,86865,55820,5.0,1572371656
13435390,86865,71535,4.0,1572376773
13435429,86865,109487,3.5,1572366536
13436036,86867,109487,4.0,1421587024
13436049,86867,116977,4.0,1421604485
13436183,86869,109487,4.5,1531363134
13437454,86876,109487,4.5,1433725412
13438066,86887,55820,4.0,1563446752
13438123,86887,109487,3.5,1564079149
13438124,86887,111443,1.5,1564080828
13438561,86890,86298,4.5,1473980552
13438775,86891,55820,2.0,1451141651
13438848,86891,109487,5.0,1451758724
13438883,86891,132796,3.5,1442518657
13438886,86891,134368,4.0,1450829460
13438915,86891,175475,1.5,1504021644
13439380,86893,55820,4.0,1473416271
13439514,86896,109487,4.5,1440522059
13439745,86898,72011,2.0,1447948195
13439780,86898,109487,2.5,1447947147
13439852,86900,109487,4.5,1443915925
13441048,86907,55820,4.0,1527135552
13441091,86907,72011,3.5,1527136182
13441103,86907,80831,4.0,1527275698
13441136,86907,90057,4.0,1528781289
13441207,86907,109487,3.0,1527135251
13441258,86907,134368,3.0,1527137011
13441364,86908,109487,5.0,1487471383
13441613,86909,55820,5.0,1506862970
13441642,86909,63222,3.5,1506862966
13441662,86909,71535,3.5,1506862967
13441696,86909,78088,4.5,1506862968
13441744,86909,90057,4.0,1506862967
13441815,86909,109487,4.0,1506862965
13441863,86909,132796,3.0,1506862964
13442957,86921,66097,4.0,1455024058
13442994,86921,109487,4.5,1434390046
13444334,86930,63222,3.0,1487114207
13444344,86930,66097,4.5,1466716500
13444363,86930,71535,3.0,1464560027
13444417,86930,86298,5.0,1464658644
13444484,86930,99007,4.0,1464821547
13444638,86930,115147,4.0,1465771031
13444653,86930,116977,1.5,1464997192
13444676,86930,122890,2.5,1468363706
13444709,86930,134368,5.0,1464561041
13445132,86931,55820,3.5,1432754006
13445162,86931,63222,3.0,1432760347
13445189,86931,71535,4.0,1264726817
13445201,86931,75813,3.0,1390172638
13445210,86931,78088,3.5,1296843218
13445230,86931,80831,3.0,1390161353
13445270,86931,85510,3.0,1390592440
13445373,86931,96832,3.5,1390173271
13445389,86931,99007,3.5,1390175327
13445463,86931,109487,3.5,1432760880
13445512,86931,122890,2.5,1497015469
13445526,86931,134368,3.0,1497015223
13445564,86931,160954,3.0,1497015501
13446182,86938,55820,5.0,1390900724
13446193,86938,72011,4.0,1391089781
13447423,86942,71535,2.5,1268812340
13447474,86942,80831,2.5,1457532578
13447526,86942,109487,2.5,1457530596
13447784,86946,71535,3.5,1477100649
13448005,86948,55820,4.5,1455074793
13448023,86948,71535,4.0,1455075209
13448048,86948,109487,4.5,1455074521
13448705,86953,47423,1.5,1504861864
13448812,86953,66097,3.0,1540670637
13448853,86953,72011,4.0,1453396540
13448866,86953,74154,3.0,1452208189
13448885,86953,78039,4.5,1521511474
13448886,86953,78088,0.5,1452280139
13448938,86953,85510,4.0,1452207782
13449057,86953,99007,3.0,1452250350
13449083,86953,101973,5.0,1452141445
13449165,86953,109487,5.0,1452142002
13449190,86953,111443,3.0,1452287285
13449245,86953,115147,4.0,1452280815
13449320,86953,122890,1.5,1511926198
13449386,86953,132796,4.0,1456664139
13449395,86953,133867,1.5,1461753991
13449400,86953,134368,3.5,1452367257
13449404,86953,134680,5.0,1564849010
13449425,86953,136227,1.0,1452252842
13449567,86953,160954,3.5,1477607019
13449577,86953,162578,4.0,1484591633
13450158,86956,71535,3.5,1514842371
13450210,86956,90249,2.5,1514280460
13450270,86956,109487,3.5,1514279746
13450291,86956,122890,3.0,1514377173
13450408,86956,183619,2.5,1524517835
13450497,86957,109487,5.0,1553789063
13450867,86958,55820,4.5,1386642592
13450885,86958,71535,5.0,1386654073
13451605,86970,55820,4.5,1481098957
13451621,86970,71535,2.0,1481100111
13451657,86970,109487,3.5,1481099621
13451956,86974,55820,0.5,1463896146
13451979,86974,71535,0.5,1463895606
13452134,86975,72011,1.5,1375516326
13452382,86979,55820,3.0,1453051084
13452396,86979,71535,3.5,1453048588
13452422,86979,109487,3.5,1453050328
13452671,86980,72011,4.0,1272779695
13453143,86984,55820,4.0,1285792539
13453168,86984,72011,4.0,1285798485
13453349,86986,55820,5.0,1487242903
13453362,86986,71535,5.0,1487241933
13453363,86986,72011,5.0,1487242925
13453378,86986,109487,2.5,1487241747
13453775,86993,55820,5.0,1459727685
13453977,86996,55820,5.0,1332131535
13453996,86996,72011,4.0,1332132360
13454022,86996,90057,4.5,1334299764
13454137,86997,55820,4.0,1505673199
13454143,86997,66097,3.0,1505673443
13454179,86997,109487,5.0,1505673333
13454450,86999,55820,4.0,1336198291
13454462,86999,71535,4.0,1336199969
13454954,87002,55820,4.0,1300570285
13455771,87009,71535,4.0,1493796935
13455777,87009,109487,4.0,1493796846
13456705,87021,55820,5.0,1397408138
13456905,87023,71535,4.0,1443696258
13457089,87024,59220,2.5,1256472352
13457218,87025,72011,4.5,1287629164
13457587,87032,66097,3.5,1459424227
13457660,87032,109487,4.0,1459256480
13457693,87032,134368,3.0,1465163330
13458206,87034,55820,5.0,1541186229
13458211,87034,71535,2.0,1541186721
13458222,87034,109487,3.0,1541186029
13458264,87035,109487,5.0,1446569931
13459595,87049,71535,3.5,1500226034
13459606,87049,85510,4.0,1503844438
13459626,87049,109487,3.5,1503843263
13460230,87055,99007,3.5,1459655556
13460249,87055,134368,4.0,1459655832
13460322,87058,109487,5.0,1432027134
13460595,87060,66097,4.5,1255217375
13460764,87061,109487,3.0,1473551041
13461559,87072,66097,4.0,1486775658
13461582,87072,86298,4.0,1486774135
13461591,87072,90249,4.0,1486774142
13462544,87083,109487,4.0,1524638560
13462801,87085,109487,5.0,1424407752
13464307,87096,109487,5.0,1541587850
13465072,87100,47423,3.0,1529871645
13465123,87100,55272,3.0,1529872707
13465129,87100,55820,4.0,1529864768
13465240,87100,72011,2.5,1529870261
13465252,87100,74154,2.0,1529872638
13465265,87100,78039,3.5,1529868228
13465285,87100,80831,3.0,1529868320
13465385,87100,96832,1.0,1529872911
13465473,87100,109487,4.0,1529865604
13465522,87100,115828,3.0,1529876346
13465660,87100,160954,3.5,1529872455
13465834,87100,183619,3.5,1529876693
13466207,87102,72011,2.0,1349688859
13466293,87103,55820,4.0,1445083428
13466310,87103,71535,4.0,1445083448
13466347,87103,109487,5.0,1442175028
13466748,87107,55820,3.0,1464017810
13466804,87108,109487,5.0,1538813686
13467011,87111,55820,3.0,1424223560
13468439,87116,47423,3.0,1307258223
13468494,87116,55820,3.5,1435901407
13468513,87116,59220,3.5,1328329262
13468568,87116,72011,3.0,1307257305
13468589,87116,78039,3.5,1370919937
13468610,87116,80831,4.0,1306394559
13468738,87116,109487,4.0,1466843075
13468827,87116,192283,3.5,1544271024
13468851,87117,109487,4.5,1442008733
13470256,87125,109487,4.5,1468628332
13470346,87127,66097,4.0,1562826111
13470349,87127,71535,3.5,1562825942
13470484,87128,55820,4.0,1547067749
13470514,87128,109487,3.0,1547067616
13471622,87138,55820,4.0,1359388383
13471865,87142,55820,2.5,1269291665
13471881,87142,71535,5.0,1269292169
13472200,87145,55820,3.5,1496635489
13472224,87145,109487,3.5,1496636252
13472248,87145,183619,2.5,1524504310
13472487,87150,72011,3.5,1294014642
13472837,87152,47423,3.5,1563624460
13472873,87152,55820,3.5,1563624460
13472914,87152,71535,3.0,1563624453
13472915,87152,72011,3.5,1563624454
13472925,87152,78039,3.5,1563624453
13472966,87152,90057,3.5,1563624456
13472992,87152,96832,2.5,1563624456
13473036,87152,109487,4.0,1563624462
13473043,87152,111443,3.0,1563624458
13473083,87152,122890,2.0,1563624462
13473194,87152,160954,2.0,1563624459
13473404,87153,78039,4.0,1428859666
13473431,87153,109487,5.0,1428786925
13473823,87155,55820,4.5,1206331231
13473853,87156,109487,2.0,1485455985
13473866,87157,109487,5.0,1568962155
13473877,87157,192283,5.0,1568962147
13473936,87158,71535,3.0,1550959954
13473955,87158,109487,3.5,1550959790
13474446,87160,55820,4.0,1207418817
13474470,87160,66097,4.0,1292439197
13474482,87160,72011,3.5,1359492567
13474505,87160,86298,3.5,1410282885
13474537,87160,109487,2.0,1437920826
13474546,87160,116977,3.0,1456433862
13474565,87160,162578,4.0,1513540769
13474808,87164,109487,5.0,1448029525
13474892,87166,71535,3.0,1453892655
13474905,87166,109487,5.0,1451137358
13475826,87169,109487,3.5,1436396775
13475839,87169,116977,0.5,1436396110
13476303,87175,55820,5.0,1551813473
13476323,87175,109487,5.0,1471908278
13477626,87183,71535,3.5,1305585164
13478182,87185,55820,3.0,1202828863
13478535,87186,55820,4.0,1459629650
13478597,87186,71535,3.0,1459629531
13478600,87186,72011,3.0,1459708365
13478658,87186,85510,1.0,1462692102
13478660,87186,86298,2.5,1462692129
13478767,87186,109487,4.5,1459629562
13478800,87186,116977,4.5,1462692201
13478970,87189,109487,4.0,1426433628
13479318,87192,99007,3.0,1561138711
13479329,87192,109487,4.0,1561137895
13479347,87192,162578,4.0,1561138815
13479595,87196,116977,2.0,1542271928
13480312,87211,71535,5.0,1513404380
13480340,87211,109487,5.0,1513404015
13481300,87214,66097,3.5,1413248949
13481316,87214,71535,2.5,1413245093
13481944,87224,78088,3.5,1296602222
13482388,87229,90249,4.0,1510313627
13482415,87229,109487,4.0,1510313231
13482428,87229,122890,4.0,1510313425
13485568,87249,55820,5.0,1483709205
13485579,87249,78088,4.0,1483710502
13485598,87249,109487,4.0,1483709158
13485610,87249,122890,3.0,1483710502
13485967,87250,55820,3.5,1463923423
13486058,87250,85510,4.0,1463929881
13486079,87250,90057,4.0,1463923782
13486097,87250,95058,5.0,1463924221
13486104,87250,96832,3.5,1463925137
13486113,87250,99007,0.5,1464037549
13486166,87250,109487,2.5,1463924320
13486639,87254,55820,4.0,1427584630
13486652,87254,66097,4.0,1376860691
13486674,87254,85510,2.0,1418940089
13488193,87263,109487,3.0,1543419919
13489910,87276,86298,3.5,1446138590
13489934,87276,99007,3.5,1446138618
13489963,87276,109487,4.0,1446138065
13489986,87276,116977,2.5,1446138768
13490057,87277,109487,5.0,1457883111
13490244,87278,55820,3.5,1251301962
13490277,87278,71535,4.0,1259765073
13490339,87279,71535,5.0,1356901232
13491167,87286,71535,5.0,1509809678
13491676,87287,55820,5.0,1205046549
13491812,87288,71535,3.0,1513725766
13491879,87288,109487,4.5,1513725297
13492456,87296,96832,4.5,1476815987
13492462,87296,109487,4.0,1476816267
13492474,87296,160954,3.0,1476815905
13492912,87298,109487,5.0,1515159371
13493092,87299,55820,4.5,1241449197
13493109,87299,66097,4.5,1243774652
13493197,87301,109487,4.0,1439932831
13493397,87302,55820,4.5,1265315321
13493410,87302,66097,3.5,1265317492
13493423,87302,71535,4.5,1265314419
13493424,87302,72011,5.0,1265314277
13493510,87304,72011,3.5,1508356828
13493536,87305,71535,4.0,1560442952
13493599,87305,192283,3.5,1560373004
13495464,87317,55820,4.0,1275161569
13495520,87317,109487,4.0,1437677593
13495948,87324,71535,4.5,1325124324
13498605,87334,55820,5.0,1306642483
13499315,87337,55820,5.0,1207424005
13499343,87337,63222,4.0,1237939385
13499704,87338,55820,3.0,1205962157
13499768,87338,109487,4.5,1494063350
13499955,87339,71535,4.0,1434857519
13500105,87340,109487,5.0,1418780497
13500206,87343,109487,3.5,1573154697
13500535,87345,109487,3.5,1455651063
13500698,87348,55820,4.0,1206550348
13500966,87351,55820,3.5,1412631667
13501538,87353,55820,2.5,1423706800
13501589,87353,71535,3.0,1470858916
13501677,87353,109487,3.0,1423705350
13501987,87358,109487,4.5,1573218264
13502505,87361,55820,5.0,1546151430
13502558,87361,66097,4.0,1546151584
13502580,87361,71535,3.0,1546278788
13502624,87361,85510,4.0,1546189530
13502693,87361,109487,4.5,1546151168
13502721,87361,134368,4.5,1546153418
13502902,87362,55820,4.0,1284071465
13503197,87364,55820,4.5,1198802148
13503250,87365,96832,4.5,1476015933
13503504,87368,72011,4.0,1481142024
13503526,87368,109487,4.0,1481082333
13505884,87377,71535,5.0,1562358683
13506062,87380,55820,3.0,1349428788
13506071,87380,71535,3.5,1348596163
13506072,87380,72011,3.0,1348596161
13506209,87384,55820,4.0,1556867749
13506230,87384,109487,4.5,1558442602
13506285,87384,202195,1.0,1558964024
13506382,87387,74154,3.5,1450663237
13506391,87387,99007,4.0,1450663144
13506397,87387,109487,4.0,1450663293
13506597,87388,55820,4.0,1237455393
13506620,87388,66097,4.0,1255193022
13506652,87388,96832,3.5,1364332382
13506808,87389,55820,3.5,1230446619
13506917,87393,55820,4.0,1343587832
13507525,87394,55820,4.0,1207049097
13507560,87394,71535,2.5,1281709333
13507628,87396,78039,4.5,1452599218
13507781,87397,55820,4.0,1451102283
13508181,87399,66097,4.5,1255836009
13508184,87399,71535,5.0,1255836391
13508529,87401,90249,4.5,1395929022
13508597,87401,109487,4.0,1439292504
13508616,87401,115147,3.0,1439292549
13508645,87401,160954,2.5,1486751334
13508710,87402,55820,5.0,1565273829
13508718,87402,78039,4.5,1565277393
13508742,87402,109487,4.5,1565274558
13509336,87408,109487,3.0,1438087537
13510056,87412,66097,5.0,1467977006
13510076,87412,71535,5.0,1467972328
13510106,87412,85510,1.5,1467968204
13510122,87412,90249,1.0,1467967902
13510461,87414,55820,3.5,1469675796
13510484,87414,66097,0.5,1469765624
13510540,87414,109487,3.5,1469675127
13510551,87414,116977,0.5,1469765226
13510668,87416,71535,5.0,1354270158
13510770,87417,109487,3.0,1479005239
13511211,87418,55820,4.5,1329539759
13511253,87418,72011,4.5,1329587193
13511262,87418,80831,4.0,1329542103
13511279,87418,90057,4.0,1337086904
13511486,87419,55820,4.0,1506409639
13511518,87419,78039,3.0,1506588425
13511531,87419,90057,3.0,1506591684
13511562,87419,109487,3.0,1506413981
13512207,87428,109487,5.0,1432017486
13512350,87429,78039,4.0,1358253860
13512365,87429,85510,4.5,1359156955
13512500,87432,55820,4.5,1334746543
13512595,87433,109487,3.0,1489433449
13512985,87438,109487,5.0,1420579408
13513286,87441,55820,4.0,1526132888
13513332,87441,78039,3.5,1455391959
13513410,87441,109487,4.0,1449700554
13513445,87441,122890,3.0,1501456702
13513469,87441,132796,1.5,1447018374
13513601,87442,71535,3.5,1458487174
13513610,87442,109487,4.5,1458487193
13513992,87445,55820,4.5,1428955220
13514019,87445,109487,3.0,1428953430
13514127,87447,66097,5.0,1492403590
13514151,87447,109487,4.0,1492404449
13514171,87447,160954,5.0,1492403573
13514261,87448,55820,4.5,1330198103
13514595,87449,55820,4.0,1295633888
13514895,87451,55820,5.0,1390766990
13514941,87451,71535,3.5,1407929190
13515008,87451,90057,2.5,1393395789
13515072,87451,99007,3.0,1452430925
13515126,87451,109487,5.0,1452410825
13515683,87456,109487,3.5,1552134894
13515731,87457,109487,4.0,1462977031
13515889,87460,109487,5.0,1573587345
13517239,87465,71535,5.0,1572012213
13517271,87465,109487,2.0,1572011025
13517497,87467,55820,4.0,1531183435
13517517,87467,71535,3.0,1531111457
13517553,87467,109487,5.0,1531111352
13517584,87467,162578,4.0,1531112246
13519034,87477,55820,4.5,1327130691
13519076,87477,72011,3.5,1327129936
13520304,87486,192283,5.0,1552414339
13520621,87493,109487,4.5,1483578757
13521060,87494,55820,5.0,1466346133
13521087,87494,71535,5.0,1466346147
13521137,87494,109487,4.0,1466176639
13521565,87497,55820,3.0,1436045319
13521588,87497,71535,3.5,1320685677
13521657,87498,109487,5.0,1513367860
13521834,87499,55820,3.0,1291780476
13521853,87499,71535,4.0,1291780570
13522198,87500,192283,4.0,1545631951
13522265,87501,55820,4.0,1343778369
13522272,87501,71535,4.0,1343780251
13523107,87503,86298,4.0,1468288194
13523110,87503,99007,3.0,1468288158
13524256,87507,55820,5.0,1458426713
13524310,87507,66097,5.0,1458428648
13524336,87507,71535,5.0,1458426728
13524388,87507,86298,3.5,1458698977
13524406,87507,90249,4.5,1458431477
13524475,87507,109487,5.0,1458426079
13524521,87507,134368,4.0,1458428533
13525826,87511,71535,2.0,1470766953
13525866,87511,86298,4.0,1470766777
13525965,87511,109487,3.0,1470762518
13526048,87512,71535,4.0,1517843298
13526053,87512,109487,5.0,1517840917
13526509,87519,55820,4.0,1479140201
13526549,87519,71535,3.0,1479202167
13526585,87519,85510,5.0,1479203118
13526649,87519,109487,4.5,1493887906
13526672,87519,116977,2.5,1479203790
13526681,87519,122890,3.5,1516280415
13526835,87520,55820,3.5,1321940003
13526840,87520,71535,3.5,1321939852
13527013,87521,72011,4.0,1386481839
13527207,87523,99007,2.5,1565004826
13527485,87526,71535,3.0,1461378878
13527556,87527,78088,4.5,1482836896
13527599,87527,160954,2.5,1500924794
13528560,87531,85510,3.5,1355850536
13528593,87532,55820,3.5,1520101468
13528804,87533,71535,4.0,1383458393
13529041,87535,71535,3.5,1525713655
13529159,87536,55820,1.0,1337167710
13529164,87536,66097,2.5,1337167934
13529166,87536,72011,3.5,1337167966
13529750,87545,109487,4.0,1566929458
13529784,87545,134368,4.5,1566930480
13530079,87549,71535,4.0,1503354095
13530813,87551,66097,3.5,1364640833
13530896,87552,55820,5.0,1541520434
13532331,87556,47423,4.5,1176502601
13532367,87556,55820,5.0,1198191347
13532373,87556,72011,5.0,1345426200
13532659,87558,55820,4.5,1486281328
13532700,87558,71535,3.5,1486281375
13532713,87558,78088,4.0,1458488071
13532830,87558,109487,2.0,1458492149
13532886,87558,134368,3.0,1458492052
13533178,87561,55820,3.5,1471870997
13533228,87561,109487,5.0,1471870918
13534413,87569,55820,4.0,1361245196
13534429,87569,71535,5.0,1361246441
13534692,87570,55820,4.0,1523157031
13534733,87570,71535,3.5,1523161589
13534819,87570,99007,2.5,1499570857
13534828,87570,101973,3.0,1523159060
13536273,87577,71535,4.0,1458460344
13536280,87577,134368,5.0,1458460261
13536722,87580,109487,2.5,1546468210
13537192,87582,55820,2.0,1325085795
13537242,87582,71535,3.0,1270166478
13537243,87582,72011,4.0,1288679714
13537428,87586,71535,3.0,1394321395
13537685,87591,55820,4.5,1461341468
13538184,87594,71535,3.0,1490320144
13538259,87594,115147,1.0,1490319790
13538273,87594,132796,1.5,1490318998
13538275,87594,134368,2.5,1490318583
13538331,87595,109487,3.5,1427480813
13538451,87596,55820,2.0,1454727186
